id,goals,totalShots,onTargetScoringAttempt,shotOffTarget,totalContest,wonContest,wasFouled,fouls,keyPass,goalAssist,bigChanceCreated,bigChanceMissed,totalCross,accurateCross,totalPass,accuratePass,touches,duelWon,duelLost,hitWoodwork,minutesPlayed,name,world_cups_played,first_world_cup,last_world_cup,matches_played
95791,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,96.0,122.0,5.0,6.0,0.0,180.0,Grant Hanley,1,2026,2026,2
96495,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,25.0,44.0,8.0,2.0,0.0,78.0,Radoslav Kováč,1,2006,2006,1
96538,0.0,2,1.0,1.0,6.0,3.0,5.0,8.0,2.0,0.0,0.0,0.0,21.0,2.0,309.0,270.0,444.0,30.0,17.0,1.0,555.0,Lucas Digne,2,2014,2026,7
96547,1.0,2,1.0,0.0,2.0,2.0,9.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,205.0,184.0,277.0,23.0,14.0,0.0,540.0,Samuel Umtiti,1,2018,2018,6
97001,0.0,1,0.0,1.0,7.0,2.0,3.0,5.0,7.0,0.0,0.0,0.0,11.0,4.0,197.0,175.0,258.0,18.0,27.0,0.0,356.0,João Mário,2,2018,2022,6
97409,0.0,1,0.0,0.0,1.0,0.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,51.0,38.0,80.0,10.0,18.0,0.0,237.0,Jürgen Locadia,1,2026,2026,3
97410,1.0,2,1.0,1.0,1.0,0.0,3.0,1.0,4.0,2.0,0.0,0.0,2.0,0.0,75.0,59.0,103.0,8.0,7.0,0.0,191.0,Davy Klaassen,1,2022,2022,4
98435,0.0,2,1.0,1.0,9.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,6.0,2.0,72.0,63.0,101.0,7.0,9.0,0.0,144.0,Ross Barkley,1,2014,2014,3
99090,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,17.0,4.0,3.0,0.0,32.0,Dan Burn,1,2026,2026,3
99097,0.0,0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,18.0,16.0,32.0,3.0,6.0,0.0,74.0,Giannis Fetfatzidis,1,2014,2014,2
99545,0.0,0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,68.0,92.0,10.0,3.0,0.0,90.0,Danilo Pereira,1,2022,2022,1
99757,0.0,3,1.0,1.0,6.0,2.0,1.0,4.0,2.0,0.0,0.0,1.0,11.0,1.0,81.0,62.0,127.0,10.0,25.0,0.0,249.0,Ki-hun Yeom,1,2010,2010,4
100386,0.0,5,0.0,2.0,4.0,1.0,0.0,4.0,2.0,1.0,0.0,0.0,13.0,2.0,116.0,93.0,148.0,4.0,11.0,1.0,199.0,Steven Berghuis,1,2022,2022,4
100389,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,97.0,144.0,11.0,10.0,0.0,195.0,Marten de Roon,2,2022,2026,6
101452,0.0,1,0.0,1.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,9.0,24.0,4.0,8.0,0.0,36.0,Nabil Ghilas,1,2014,2014,3
101882,0.0,4,0.0,3.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,340.0,277.0,443.0,31.0,25.0,0.0,615.0,Fabian Schär,3,2014,2022,7
102918,0.0,0,0.0,0.0,3.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,38.0,33.0,46.0,5.0,11.0,0.0,65.0,Jae Sung Kim,1,2010,2010,3
103012,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,30.0,25.0,48.0,1.0,3.0,0.0,90.0,Ermin Bičakčić,1,2014,2014,1
103045,0.0,6,3.0,1.0,17.0,6.0,13.0,12.0,6.0,1.0,1.0,0.0,23.0,4.0,110.0,87.0,228.0,38.0,46.0,0.0,556.0,Jordan Ayew,3,2014,2026,10
103417,1.0,11,4.0,3.0,30.0,18.0,19.0,1.0,9.0,0.0,1.0,0.0,33.0,10.0,436.0,400.0,579.0,46.0,26.0,1.0,390.0,Isco,1,2018,2018,4
103928,0.0,0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,182.0,220.0,16.0,9.0,0.0,270.0,Dedryck Boyata,1,2018,2018,3
104813,0.0,3,0.0,2.0,5.0,4.0,2.0,8.0,8.0,0.0,0.0,0.0,35.0,12.0,389.0,325.0,513.0,27.0,24.0,0.0,630.0,Aaron Mooy,2,2018,2022,7
104822,0.0,2,0.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.0,34.0,59.0,7.0,5.0,0.0,102.0,Emmanuel Badu,1,2014,2014,2
105173,1.0,9,3.0,1.0,7.0,2.0,9.0,5.0,1.0,0.0,0.0,1.0,2.0,1.0,141.0,121.0,230.0,32.0,47.0,0.0,398.0,Koo Ja-Cheol,2,2014,2018,5
105350,0.0,0,0.0,0.0,7.0,4.0,5.0,7.0,3.0,0.0,0.0,0.0,11.0,3.0,123.0,91.0,218.0,21.0,16.0,0.0,270.0,Jason Davidson,1,2014,2014,3
105513,0.0,9,2.0,4.0,5.0,4.0,4.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,64.0,47.0,105.0,14.0,13.0,0.0,170.0,Youssef Msakni,1,2022,2022,2
105697,0.0,3,1.0,0.0,6.0,4.0,4.0,4.0,3.0,2.0,1.0,0.0,20.0,5.0,98.0,85.0,196.0,17.0,15.0,0.0,270.0,Serge Aurier,1,2014,2014,3
105734,1.0,17,5.0,8.0,13.0,4.0,4.0,2.0,17.0,1.0,2.0,2.0,58.0,15.0,369.0,313.0,529.0,18.0,33.0,1.0,704.0,Christian Eriksen,3,2010,2022,9
105961,0.0,1,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,12.0,Rogelio Funes Mori,1,2022,2022,1
106256,0.0,1,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,19.0,3.0,5.0,0.0,25.0,Michael Uchebo,1,2014,2014,1
106258,0.0,1,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,13.0,30.0,4.0,3.0,0.0,33.0,Lorenzo Insigne,1,2014,2014,1
106337,0.0,11,2.0,6.0,7.0,3.0,5.0,12.0,7.0,0.0,1.0,0.0,18.0,1.0,528.0,469.0,658.0,36.0,25.0,0.0,904.0,Idrissa Gana Gueye,3,2018,2026,10
106451,0.0,3,0.0,3.0,6.0,0.0,4.0,5.0,1.0,0.0,0.0,1.0,2.0,0.0,78.0,62.0,126.0,14.0,18.0,0.0,164.0,Felipe Gutiérrez,1,2014,2014,4
106456,6.0,27,15.0,5.0,18.0,8.0,21.0,14.0,4.0,0.0,1.0,6.0,9.0,2.0,136.0,105.0,306.0,51.0,71.0,1.0,816.0,Enner Valencia,3,2014,2026,10
106572,0.0,3,0.0,0.0,1.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,29.0,23.0,51.0,10.0,16.0,0.0,111.0,Carlos Bacca,2,2014,2018,4
107025,1.0,9,5.0,2.0,6.0,3.0,7.0,4.0,6.0,2.0,3.0,3.0,4.0,1.0,52.0,44.0,101.0,15.0,21.0,1.0,363.0,Josip Drmić,2,2014,2018,7
107242,0.0,3,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,32.0,26.0,50.0,3.0,9.0,0.0,102.0,Michael Arroyo,1,2014,2014,2
107315,0.0,0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,16.0,29.0,4.0,1.0,0.0,27.0,Paolo Hurtado,1,2018,2018,1
107414,6.0,25,11.0,2.0,34.0,17.0,19.0,14.0,28.0,4.0,5.0,1.0,46.0,15.0,505.0,417.0,732.0,53.0,63.0,0.0,869.0,James Rodríguez,3,2014,2026,13
107625,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,13.0,Raúl Ruidíaz,1,2018,2018,2
108398,1.0,3,1.0,1.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,63.0,97.0,9.0,6.0,0.0,136.0,Andreas Samaris,1,2014,2014,2
108515,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,31.0,2.0,2.0,0.0,41.0,Sam Morsy,1,2018,2018,1
108579,14.0,49,24.0,16.0,17.0,7.0,39.0,13.0,14.0,4.0,6.0,7.0,8.0,2.0,342.0,235.0,577.0,101.0,88.0,0.0,1630.0,Harry Kane,3,2018,2026,18
108584,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,23.0,22.0,31.0,3.0,1.0,0.0,79.0,Marvin Plattenhardt,1,2018,2018,1
108736,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,17.0,21.0,0.0,4.0,0.0,34.0,Stefan Mitrović,1,2022,2022,1
108800,0.0,10,3.0,4.0,7.0,3.0,17.0,18.0,12.0,1.0,0.0,1.0,4.0,0.0,919.0,808.0,1081.0,59.0,63.0,0.0,1041.0,Marcelo Brozović,3,2014,2022,13
109002,0.0,1,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,13.0,32.0,4.0,1.0,0.0,55.0,Vladimír Darida,1,2026,2026,1
109053,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,31.0,22.0,61.0,4.0,3.0,0.0,120.0,Jonas Knudsen,1,2018,2018,1
109064,0.0,3,1.0,2.0,2.0,0.0,4.0,7.0,1.0,0.0,1.0,0.0,6.0,2.0,124.0,97.0,207.0,20.0,16.0,0.0,441.0,Bryan Oviedo,2,2018,2022,5
109179,0.0,1,0.0,1.0,1.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,122.0,106.0,172.0,17.0,9.0,0.0,270.0,Yong Hak An,1,2010,2010,3
109232,2.0,5,3.0,1.0,1.0,1.0,9.0,7.0,3.0,0.0,1.0,0.0,4.0,2.0,444.0,379.0,546.0,29.0,25.0,0.0,891.0,Kim Young-gwon,3,2014,2022,10
109352,0.0,2,0.0,1.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,247.0,221.0,281.0,12.0,11.0,0.0,317.0,Yamaguchi Hotaru,2,2014,2018,6
109445,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,28.0,24.0,35.0,1.0,1.0,0.0,31.0,Bo-kyung Kim,1,2014,2014,2
109461,0.0,0,0.0,0.0,8.0,2.0,5.0,9.0,2.0,0.0,0.0,0.0,7.0,3.0,171.0,137.0,310.0,24.0,31.0,0.0,511.0,Bartosz Bereszyński,2,2018,2022,7
109779,0.0,2,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,6.0,20.0,3.0,1.0,0.0,24.0,Edin Višća,1,2014,2014,2
109831,0.0,3,0.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,71.0,51.0,105.0,8.0,9.0,0.0,205.0,In Guk Mun,1,2010,2010,3
109851,0.0,1,0.0,1.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,13.0,10.0,32.0,5.0,11.0,0.0,71.0,Majeed Waris,1,2014,2014,1
110761,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11.0,10.0,14.0,1.0,1.0,0.0,23.0,Kum Chol Choe,1,2010,2010,1
110852,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,14.0,3.0,1.0,0.0,41.0,Dave Myrie,1,2014,2014,1
110967,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,16.0,26.0,3.0,1.0,0.0,44.0,Christoph Kramer,1,2014,2014,3
111038,1.0,5,1.0,3.0,11.0,5.0,6.0,10.0,6.0,0.0,1.0,0.0,35.0,10.0,255.0,183.0,454.0,46.0,54.0,0.0,706.0,Niklas Alexandersson Eriksson,2,2002,2006,8
111224,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,32.0,59.0,5.0,4.0,0.0,90.0,Óscar Murillo,1,2018,2018,1
111226,0.0,0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,7.0,1.0,24.0,18.0,40.0,4.0,5.0,0.0,53.0,Marvin Chavez,1,2014,2014,2
111483,0.0,1,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,34.0,21.0,52.0,9.0,9.0,0.0,190.0,Michael Gregoritsch,1,2026,2026,3
111505,3.0,36,8.0,12.0,47.0,23.0,19.0,7.0,17.0,1.0,2.0,4.0,41.0,12.0,291.0,231.0,562.0,57.0,61.0,1.0,1047.0,Son Heung-min,4,2014,2026,13
111802,2.0,17,5.0,8.0,19.0,14.0,26.0,23.0,14.0,1.0,5.0,3.0,11.0,2.0,524.0,426.0,716.0,85.0,70.0,0.0,893.0,Paul Pogba,2,2014,2018,11
111803,0.0,4,2.0,1.0,12.0,8.0,14.0,10.0,12.0,0.0,1.0,0.0,13.0,2.0,268.0,221.0,424.0,36.0,33.0,0.0,614.0,Youssouf Sabaly,2,2018,2022,7
113370,0.0,0,0.0,0.0,3.0,3.0,6.0,4.0,1.0,0.0,0.0,0.0,7.0,1.0,50.0,43.0,81.0,14.0,13.0,0.0,168.0,Saphir Taïder,1,2014,2014,2
113955,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,1.0,3.0,0.0,16.0,Bailey Wright,1,2022,2022,1
113956,0.0,0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,10.0,9.0,21.0,3.0,3.0,0.0,46.0,Callum Wilson,1,2022,2022,2
115143,0.0,0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,27.0,5.0,7.0,0.0,27.0,Ricardo Álvarez,1,2014,2014,1
115182,1.0,3,2.0,1.0,19.0,11.0,3.0,2.0,6.0,0.0,1.0,0.0,9.0,1.0,92.0,74.0,157.0,21.0,25.0,0.0,259.0,André Carrillo,1,2018,2018,3
115183,1.0,13,9.0,1.0,11.0,5.0,9.0,12.0,7.0,0.0,2.0,6.0,7.0,4.0,261.0,230.0,373.0,33.0,41.0,0.0,740.0,Paulinho,2,2014,2018,11
115516,1.0,5,3.0,2.0,5.0,1.0,5.0,14.0,3.0,0.0,0.0,1.0,5.0,2.0,487.0,427.0,598.0,31.0,44.0,0.0,918.0,Remo Freuler,2,2022,2026,10
115605,0.0,0,0.0,0.0,1.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,86.0,74.0,103.0,8.0,8.0,0.0,147.0,Reneilwe Letsholonyane,1,2010,2010,2
115642,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,3.0,Seung Yeoul Lee,1,2010,2010,1
115665,0.0,3,0.0,2.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,28.0,18.0,49.0,8.0,15.0,0.0,193.0,Cédric Bakambu,1,2026,2026,3
116099,0.0,1,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,5.0,1.0,44.0,31.0,84.0,3.0,7.0,0.0,146.0,Min-woo Kim,1,2018,2018,2
116293,0.0,2,2.0,0.0,7.0,4.0,10.0,2.0,5.0,0.0,0.0,0.0,9.0,3.0,75.0,59.0,125.0,16.0,8.0,0.0,204.0,Boniek García,1,2014,2014,3
116294,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,50.0,35.0,107.0,6.0,6.0,0.0,180.0,Sergio Mendoza,1,2010,2010,2
116295,0.0,0,0.0,0.0,4.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,8.0,0.0,96.0,66.0,210.0,20.0,24.0,0.0,315.0,Emilio Izaguirre,2,2010,2014,4
116491,0.0,5,3.0,2.0,3.0,3.0,2.0,7.0,1.0,0.0,0.0,2.0,1.0,0.0,36.0,29.0,66.0,9.0,19.0,0.0,225.0,Jerry Bengtson,1,2014,2014,3
116505,0.0,3,0.0,3.0,3.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,8.0,2.0,77.0,61.0,150.0,14.0,12.0,0.0,255.0,Jong Hyok Cha,1,2010,2010,3
116506,1.0,3,1.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,64.0,46.0,121.0,9.0,7.0,0.0,270.0,Yun Nam Ji,1,2010,2010,3
116507,0.0,1,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,13.0,24.0,2.0,2.0,0.0,42.0,Kum Il Kim,1,2010,2010,2
116509,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,17.0,1.0,1.0,0.0,32.0,Yong Jun Kim,1,2010,2010,1
116510,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,14.0,1.0,1.0,0.0,15.0,Song Chol Nam,1,2010,2010,1
116512,0.0,1,0.0,1.0,7.0,5.0,6.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,99.0,76.0,151.0,22.0,24.0,0.0,238.0,Nam Chol Pak,1,2010,2010,3
116513,0.0,0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,46.0,87.0,6.0,9.0,0.0,270.0,Chol Jin Pak,1,2010,2010,3
116516,0.0,1,0.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,58.0,123.0,14.0,7.0,0.0,270.0,Jun Il Ri,1,2010,2010,3
116517,0.0,1,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,44.0,119.0,11.0,12.0,0.0,270.0,Kwang Chon Ri,1,2010,2010,3
116842,0.0,2,0.0,2.0,2.0,0.0,4.0,1.0,3.0,0.0,2.0,0.0,17.0,2.0,34.0,19.0,80.0,5.0,13.0,0.0,207.0,Thomas Oar,1,2014,2014,3
116869,2.0,15,3.0,5.0,23.0,12.0,6.0,3.0,3.0,1.0,2.0,0.0,5.0,1.0,78.0,62.0,158.0,22.0,29.0,0.0,328.0,Vincent Aboubakar,3,2010,2022,7
116946,0.0,1,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,79.0,69.0,98.0,10.0,8.0,0.0,147.0,Jordy Clasie,1,2014,2014,2
116947,0.0,0,0.0,0.0,0.0,0.0,3.0,10.0,1.0,0.0,0.0,0.0,2.0,0.0,274.0,249.0,327.0,17.0,18.0,0.0,455.0,Bruno Martins Indi,1,2014,2014,6
117430,0.0,3,0.0,2.0,3.0,2.0,3.0,5.0,3.0,0.0,1.0,0.0,17.0,2.0,135.0,102.0,246.0,16.0,18.0,0.0,390.0,Eugenio Mena,1,2014,2014,4
117777,3.0,30,8.0,14.0,11.0,5.0,23.0,22.0,14.0,0.0,0.0,0.0,10.0,1.0,1198.0,1072.0,1426.0,76.0,82.0,0.0,1642.0,Granit Xhaka,4,2014,2026,18
117793,0.0,7,1.0,5.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,211.0,176.0,342.0,45.0,21.0,0.0,780.0,Giancarlo González,2,2014,2018,8
117794,0.0,4,2.0,2.0,8.0,4.0,14.0,12.0,3.0,0.0,0.0,0.0,20.0,3.0,198.0,141.0,383.0,55.0,33.0,0.0,680.0,Cristian Gamboa,2,2014,2018,8
117798,1.0,5,3.0,1.0,6.0,1.0,2.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,43.0,30.0,82.0,11.0,29.0,0.0,223.0,Marcos Ureña,2,2014,2018,6
117855,0.0,1,0.0,0.0,4.0,2.0,1.0,7.0,2.0,0.0,1.0,0.0,8.0,2.0,115.0,92.0,163.0,9.0,21.0,0.0,245.0,David Guzmán,1,2018,2018,3
118085,1.0,5,1.0,2.0,3.0,2.0,6.0,0.0,8.0,2.0,1.0,0.0,2.0,0.0,169.0,155.0,211.0,15.0,14.0,0.0,324.0,Hans Vanaken,1,2026,2026,6
118144,0.0,0,0.0,0.0,2.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,33.0,62.0,9.0,11.0,0.0,131.0,Syam Ben Youssef,1,2018,2018,2
118148,0.0,1,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,12.0,28.0,6.0,14.0,0.0,97.0,Mohammed Al Sahlawi,1,2018,2018,2
118165,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,5.0,Saber Khalifa,1,2018,2018,1
118166,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,10.0,3.0,2.0,0.0,31.0,Muhannad Asiri,1,2018,2018,2
118178,0.0,1,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,17.0,14.0,28.0,2.0,2.0,0.0,71.0,Andy Najar,1,2014,2014,2
118179,0.0,1,1.0,0.0,3.0,3.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,582.0,525.0,655.0,22.0,17.0,0.0,720.0,Tim Ream,2,2022,2026,8
118204,0.0,1,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,39.0,29.0,67.0,5.0,3.0,0.0,125.0,Jaroslav Zelený,1,2026,2026,2
119159,2.0,23,8.0,7.0,14.0,5.0,7.0,3.0,13.0,2.0,4.0,0.0,3.0,1.0,320.0,289.0,410.0,21.0,30.0,0.0,436.0,Philippe Coutinho,1,2018,2018,5
119242,0.0,1,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,17.0,46.0,7.0,9.0,0.0,91.0,Luis Muriel,1,2018,2018,2
120970,0.0,3,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,42.0,33.0,70.0,9.0,10.0,1.0,115.0,Sverrir Ingason,1,2018,2018,2
121251,0.0,0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,11.0,2.0,57.0,44.0,99.0,4.0,11.0,0.0,90.0,Daniel Opare,1,2014,2014,1
122092,0.0,0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,10.0,18.0,4.0,1.0,0.0,29.0,Javier Aquino,1,2014,2014,1
122564,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,17.0,13.0,35.0,3.0,3.0,0.0,49.0,Ivan Franjic,1,2014,2014,1
122570,1.0,16,3.0,8.0,37.0,14.0,17.0,19.0,9.0,1.0,1.0,2.0,13.0,2.0,264.0,191.0,486.0,74.0,94.0,0.0,937.0,Mathew Leckie,4,2014,2026,11
122810,0.0,1,0.0,0.0,3.0,2.0,8.0,4.0,5.0,0.0,1.0,0.0,3.0,1.0,469.0,421.0,597.0,34.0,23.0,0.0,660.0,Aïssa Mandi,2,2014,2026,7
122951,2.0,17,7.0,5.0,9.0,6.0,11.0,16.0,13.0,0.0,1.0,1.0,11.0,4.0,733.0,632.0,939.0,76.0,60.0,1.0,1099.0,Casemiro,3,2018,2026,13
123166,0.0,2,0.0,2.0,1.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,2.0,1.0,157.0,140.0,185.0,7.0,7.0,0.0,273.0,Nampalys Mendy,1,2022,2022,4
123283,0.0,1,0.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,16.0,33.0,7.0,3.0,0.0,45.0,Carlos Carbonero,1,2014,2014,1
123388,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,5.0,1.0,91.0,78.0,113.0,4.0,7.0,0.0,90.0,Djibril Sidibé,1,2018,2018,1
123906,0.0,0,0.0,0.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,19.0,17.0,37.0,3.0,4.0,0.0,34.0,Jesús Corona,1,2018,2018,2
124004,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,15.0,1.0,0.0,0.0,29.0,Oscar Hiljemark,1,2018,2018,2
124544,0.0,2,1.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,80.0,72.0,131.0,12.0,8.0,0.0,165.0,Jonas Hector,1,2018,2018,2
124712,9.0,60,32.0,14.0,90.0,36.0,61.0,17.0,46.0,3.0,7.0,8.0,81.0,26.0,566.0,463.0,1061.0,120.0,140.0,0.0,1225.0,Neymar,4,2014,2026,15
124960,0.0,3,0.0,2.0,11.0,8.0,2.0,10.0,2.0,0.0,1.0,0.0,0.0,0.0,221.0,202.0,278.0,20.0,25.0,0.0,270.0,Muhamed Bešić,1,2014,2014,3
124992,0.0,3,0.0,3.0,4.0,3.0,3.0,10.0,2.0,0.0,2.0,0.0,19.0,4.0,564.0,500.0,718.0,30.0,21.0,0.0,777.0,Danilo,3,2018,2026,9
125407,3.0,8,5.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,41.0,28.0,69.0,5.0,9.0,0.0,183.0,Álvaro Morata,1,2022,2022,4
125628,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,2.0,1.0,0.0,11.0,Carlos Peña,1,2014,2014,1
126071,1.0,2,1.0,1.0,0.0,0.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,388.0,307.0,508.0,44.0,23.0,0.0,792.0,Kalidou Koulibaly,3,2018,2026,9
126588,0.0,4,0.0,2.0,5.0,1.0,4.0,6.0,1.0,0.0,0.0,0.0,23.0,3.0,118.0,75.0,214.0,20.0,18.0,0.0,345.0,Filip Kostić,2,2018,2022,5
126680,0.0,1,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,14.0,32.0,1.0,4.0,0.0,66.0,Filip Mladenović,1,2022,2022,1
