id,goals,totalShots,onTargetScoringAttempt,shotOffTarget,totalContest,wonContest,wasFouled,fouls,keyPass,goalAssist,bigChanceCreated,bigChanceMissed,totalCross,accurateCross,totalPass,accuratePass,touches,duelWon,duelLost,hitWoodwork,totalOppositionHalfPasses,accurateOppositionHalfPasses,minutesPlayed,name,world_cups_played,first_world_cup,last_world_cup,matches_played,goals_per90,totalShots_per90,onTargetScoringAttempt_per90,totalContest_per90,wonContest_per90,wasFouled_per90,keyPass_per90,goalAssist_per90,bigChanceCreated_per90,totalCross_per90,accurateCross_per90,totalPass_per90,accuratePass_per90,totalOppositionHalfPasses_per90,accurateOppositionHalfPasses_per90,touches_per90,finisher_score,dribbler_score,chance_creator_score,play_organizer_score,finisher_score_elite_90,dribbler_score_elite_90,chance_creator_score_elite_90,play_organizer_score_elite_90,n_elite_roles_90,finisher_score_elite_95,dribbler_score_elite_95,chance_creator_score_elite_95,play_organizer_score_elite_95,n_elite_roles_95,finisher_score_elite_99,dribbler_score_elite_99,chance_creator_score_elite_99,play_organizer_score_elite_99,n_elite_roles_99,finisher_score_elite_85,dribbler_score_elite_85,chance_creator_score_elite_85,play_organizer_score_elite_85,n_elite_roles_85,role_score_range,role_score_std,role_score_avg
1422246,0.0,6,2.0,2.0,23.0,11.0,31.0,6.0,8.0,1.0,1.0,1.0,13.0,0.0,229.0,198.0,391.0,62.0,48.0,0.0,175.0,152.0,571.0,Yildiray Bastürk,1,2002,2002,7,0.0,0.9457092819614712,0.3152364273204904,3.62521891418564,1.733800350262697,4.886164623467601,1.2609457092819616,0.1576182136602452,0.1576182136602452,2.049036777583188,0.0,36.09457092819615,31.20840630472855,27.583187390542907,23.95796847635727,61.62872154115587,44.42658092175777,88.3038585209003,58.14710610932475,64.13987138263664,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,True,False,False,1,43.87727759914254,18.32876461508455,63.75435423365487
1422247,2.0,10,4.0,4.0,32.0,17.0,19.0,12.0,12.0,1.0,2.0,0.0,43.0,12.0,204.0,161.0,388.0,49.0,58.0,0.0,151.0,115.0,539.0,Hasan Sas,1,2002,2002,6,0.3339517625231911,1.6697588126159555,0.6679035250463822,5.343228200371057,2.8385899814471243,3.1725417439703154,2.0037105751391464,0.1669758812615955,0.3339517625231911,7.179962894248608,2.0037105751391464,34.063079777365495,26.883116883116884,25.213358070500927,19.20222634508349,64.78664192949907,77.65943193997856,94.2323151125402,88.64147909967846,57.556270096463024,False,True,False,False,1,False,False,False,False,0,False,False,False,False,0,False,True,True,False,2,36.67604501607718,16.181478292308583,79.52237406216507
1422248,1.0,13,6.0,6.0,17.0,7.0,7.0,9.0,6.0,2.0,2.0,4.0,2.0,1.0,137.0,101.0,229.0,48.0,48.0,1.0,119.0,84.0,592.0,Hakan Şükür,1,2002,2002,7,0.152027027027027,1.9763513513513515,0.9121621621621622,2.58445945945946,1.0641891891891893,1.0641891891891893,0.9121621621621622,0.304054054054054,0.304054054054054,0.304054054054054,0.152027027027027,20.827702702702705,15.35472972972973,18.091216216216218,12.77027027027027,34.81418918918919,76.0249196141479,61.31430868167202,58.64549839228296,19.565916398713828,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,56.45900321543408,24.12351884133457,53.88766077170417
1422262,0.0,0,0.0,0.0,3.0,2.0,8.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,175.0,134.0,257.0,35.0,19.0,0.0,68.0,35.0,450.0,Robert Kovač,2,2002,2006,5,0.0,0.0,0.0,0.6,0.4,1.6,0.4,0.0,0.0,0.0,0.0,35.0,26.8,13.6,7.0,51.4,17.85235798499464,42.96623794212218,23.790192926045016,29.34485530546624,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,25.113879957127537,10.732192174680907,28.488411039657016
1422270,0.0,0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,2.0,0.0,170.0,135.0,223.0,22.0,20.0,0.0,73.0,41.0,315.0,Manuel Vidrio,1,2002,2002,4,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.5714285714285714,0.0,0.0,0.5714285714285714,0.0,48.57142857142857,38.57142857142857,20.857142857142858,11.714285714285714,63.71428571428572,17.85235798499464,10.47695605573419,30.66318327974277,60.10048231511254,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,49.623526259378345,21.87073865201344,29.773244908896032
1422274,2.0,14,3.0,7.0,3.0,1.0,6.0,13.0,6.0,0.0,0.0,1.0,5.0,1.0,115.0,79.0,194.0,41.0,43.0,1.0,94.0,62.0,487.0,Jared Borgetti,2,2002,2006,6,0.3696098562628336,2.587268993839836,0.5544147843942505,0.5544147843942505,0.1848049281314168,1.108829568788501,1.108829568788501,0.0,0.0,0.924024640657084,0.1848049281314168,21.252566735112936,14.599589322381927,17.371663244353183,11.457905544147843,35.85215605749487,81.04233654876741,30.60021436227224,42.87379421221865,17.379421221864952,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,63.66291532690246,27.431133909088743,42.973941586280816
1422282,0.0,0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,51.0,108.0,16.0,7.0,0.0,13.0,8.0,270.0,Augusto Poroso,1,2002,2002,3,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,21.33333333333333,17.0,4.333333333333333,2.6666666666666665,36.0,17.85235798499464,12.232047159699894,18.938906752411576,5.160771704180064,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,13.778135048231512,6.315765669416448,13.546020900321544
1422283,0.0,6,1.0,2.0,4.0,1.0,2.0,10.0,0.0,0.0,0.0,0.0,7.0,1.0,135.0,88.0,229.0,13.0,27.0,0.0,71.0,36.0,270.0,Raúl Guerrón,1,2002,2002,3,0.0,2.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,2.333333333333333,0.3333333333333333,45.0,29.33333333333333,23.666666666666668,12.0,76.33333333333333,54.56859592711683,34.880760986066456,39.461414790996784,60.95659163987138,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,26.07583065380492,12.31401037133004,47.466840836012864
1422297,0.0,3,1.0,2.0,3.0,1.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,99.0,85.0,159.0,20.0,17.0,0.0,16.0,8.0,270.0,Li Weifeng,1,2002,2002,3,0.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,33.0,28.33333333333333,5.333333333333333,2.6666666666666665,53.0,46.516613076098615,38.12299035369775,18.938906752411576,24.276527331189715,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,27.57770632368704,12.628829444701276,31.96375937834941
1422299,0.0,1,0.0,0.0,3.0,2.0,5.0,1.0,5.0,0.0,1.0,0.0,17.0,2.0,137.0,105.0,196.0,15.0,16.0,0.0,75.0,50.0,270.0,Li Xiaopeng,1,2002,2002,3,0.0,0.3333333333333333,0.0,1.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.0,0.3333333333333333,5.666666666666667,0.6666666666666666,45.66666666666666,35.0,25.0,16.666666666666668,65.33333333333333,23.419078242229364,52.699624866023576,73.26366559485531,66.7845659163987,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,49.84458735262595,22.146562728583955,54.04173365487674
1422300,0.0,2,0.0,0.0,7.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,176.0,142.0,221.0,14.0,12.0,0.0,89.0,69.0,270.0,Li Tie,1,2002,2002,3,0.0,0.6666666666666666,0.0,2.333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,58.66666666666666,47.333333333333336,29.666666666666668,23.0,73.66666666666667,28.70444801714898,55.72749196141479,30.14871382636656,85.47025723472669,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,True,1,56.76580921757771,26.69904343782165,50.012727759914256
1422314,1.0,4,1.0,3.0,3.0,2.0,6.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,75.0,54.0,141.0,21.0,10.0,0.0,34.0,19.0,270.0,Mauricio Wright,1,2002,2002,3,0.3333333333333333,1.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,2.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,25.0,18.0,11.333333333333334,6.333333333333333,47.0,68.28778135048232,56.05573419078242,38.10289389067524,14.159967845659164,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,54.12781350482315,23.525507475175893,44.15159431939978
1422315,0.0,1,0.0,1.0,3.0,2.0,4.0,9.0,2.0,0.0,0.0,0.0,1.0,1.0,196.0,167.0,277.0,29.0,20.0,0.0,60.0,42.0,540.0,Luis Marín,2,2002,2006,6,0.0,0.1666666666666666,0.0,0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.1666666666666666,0.1666666666666666,32.666666666666664,27.83333333333333,10.0,7.0,46.16666666666666,19.955787781350484,26.64121114683816,30.116559485530548,23.97106109324759,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,10.160771704180064,4.291789495099937,25.171154876741696
1422316,0.0,8,3.0,4.0,7.0,3.0,3.0,1.0,3.0,0.0,0.0,1.0,7.0,3.0,157.0,130.0,256.0,14.0,14.0,0.0,91.0,74.0,270.0,Carlos Castro,1,2002,2002,3,0.0,2.6666666666666665,1.0,2.333333333333333,1.0,1.0,1.0,0.0,0.0,2.333333333333333,1.0,52.333333333333336,43.333333333333336,30.33333333333333,24.666666666666668,85.33333333333333,67.59780278670954,58.07877813504823,54.97186495176849,86.56350482315113,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,True,1,31.591639871382647,14.226701023232422,66.80298767416934
1422317,0.0,0,0.0,0.0,7.0,3.0,2.0,5.0,4.0,0.0,1.0,0.0,15.0,3.0,151.0,124.0,261.0,17.0,22.0,0.0,102.0,81.0,302.0,Hárold Wallace,2,2002,2006,5,0.0,0.0,0.0,2.086092715231788,0.8940397350993378,0.5960264900662251,1.1920529801324502,0.0,0.2980132450331125,4.470198675496689,0.8940397350993378,45.0,36.95364238410596,30.397350993377483,24.13907284768212,77.78145695364238,17.85235798499464,48.37888531618435,69.85128617363344,79.94774919614147,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,62.09539121114683,27.463901677404305,54.00756966773847
1422320,3.0,14,7.0,4.0,26.0,8.0,10.0,16.0,6.0,0.0,1.0,0.0,3.0,0.0,131.0,101.0,260.0,32.0,73.0,1.0,104.0,77.0,530.0,Paulo Wanchope,2,2002,2006,6,0.5094339622641509,2.3773584905660377,1.1886792452830188,4.415094339622641,1.3584905660377358,1.6981132075471697,1.018867924528302,0.0,0.1698113207547169,0.5094339622641509,0.0,22.245283018867923,17.150943396226413,17.660377358490564,13.075471698113208,44.15094339622641,88.54501607717042,78.08815648445874,42.2508038585209,23.215434083601288,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,True,False,False,False,1,65.32958199356912,30.52066388848548,58.02485262593783
1422334,0.0,4,0.0,3.0,2.0,1.0,11.0,18.0,2.0,0.0,1.0,0.0,0.0,0.0,371.0,294.0,508.0,61.0,48.0,0.0,134.0,77.0,832.0,Jin-Chul Choi,2,2002,2006,9,0.0,0.4326923076923077,0.0,0.2163461538461538,0.1081730769230769,1.1899038461538465,0.2163461538461538,0.0,0.1081730769230769,0.0,0.0,40.13221153846154,31.802884615384617,14.495192307692308,8.329326923076923,54.95192307692308,25.120578778135044,25.95123258306538,26.91720257234727,38.72990353697749,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,13.609324758842444,6.408971554531602,29.179729367631296
1422335,1.0,12,4.0,6.0,26.0,11.0,11.0,9.0,15.0,1.0,1.0,0.0,55.0,14.0,350.0,280.0,664.0,65.0,53.0,0.0,218.0,160.0,776.0,Song Chong-Gug,2,2002,2006,8,0.1159793814432989,1.3917525773195878,0.4639175257731959,3.015463917525773,1.2757731958762888,1.2757731958762888,1.7396907216494846,0.1159793814432989,0.1159793814432989,6.378865979381444,1.6237113402061856,40.59278350515464,32.47422680412371,25.283505154639176,18.55670103092784,77.01030927835052,65.04555198285101,67.44372990353698,80.14067524115755,68.62540192926045,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,15.095123258306543,6.718380374590121,70.3138397642015
1422337,0.0,9,2.0,5.0,6.0,3.0,12.0,21.0,8.0,0.0,0.0,1.0,5.0,2.0,373.0,293.0,510.0,61.0,49.0,0.0,214.0,148.0,658.0,Kim Nam-Il,3,2002,2010,11,0.0,1.231003039513678,0.2735562310030395,0.8206686930091186,0.4103343465045593,1.6413373860182372,1.094224924012158,0.0,0.0,0.6838905775075989,0.2735562310030395,51.01823708206687,40.07598784194529,29.27051671732523,20.243161094224924,69.75683890577508,46.36254019292605,46.40273311897105,43.508842443729904,78.50482315112541,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,34.9959807073955,16.595453728419155,53.6947347266881
1422340,1.0,18,7.0,5.0,21.0,9.0,9.0,16.0,11.0,0.0,2.0,1.0,46.0,11.0,209.0,161.0,366.0,36.0,53.0,0.0,152.0,115.0,621.0,Lee Chun-Soo,2,2002,2006,10,0.144927536231884,2.608695652173913,1.0144927536231882,3.043478260869565,1.3043478260869563,1.3043478260869563,1.5942028985507246,0.0,0.2898550724637681,6.666666666666666,1.5942028985507246,30.28985507246377,23.33333333333333,22.02898550724637,16.666666666666664,53.04347826086956,80.65380493033227,68.0131296891747,76.03295819935691,42.50803858520901,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,38.14576634512326,17.017113792223302,66.80198285101822
1422343,3.0,24,12.0,9.0,15.0,6.0,10.0,10.0,10.0,0.0,0.0,3.0,4.0,1.0,172.0,140.0,283.0,29.0,57.0,0.0,143.0,113.0,614.0,Ahn Jung-Hwan,2,2002,2006,10,0.4397394136807818,3.5179153094462543,1.7589576547231272,2.198697068403909,0.8794788273615636,1.4657980456026058,1.4657980456026058,0.0,0.0,0.5863192182410424,0.1465798045602606,25.211726384364823,20.52117263843648,20.960912052117266,16.563517915309447,41.48208469055375,94.2591103965702,62.479903536977496,42.958199356913184,31.72829581993569,True,False,False,False,1,False,False,False,False,0,False,False,False,False,0,True,False,False,False,1,62.530814576634505,27.39323711926543,57.85637727759914
1422344,0.0,0,0.0,0.0,2.0,2.0,4.0,3.0,4.0,1.0,1.0,0.0,6.0,1.0,73.0,50.0,141.0,22.0,14.0,0.0,56.0,36.0,270.0,Marek Kozminski,1,2002,2002,3,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,0.3333333333333333,24.33333333333333,16.666666666666668,18.666666666666668,12.0,47.0,17.85235798499464,45.20364415862809,74.50964630225079,24.340836012861736,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,56.65728831725615,25.51347613379476,40.47662111468381
1422345,0.0,2,0.0,1.0,4.0,1.0,5.0,6.0,7.0,0.0,0.0,0.0,24.0,4.0,208.0,157.0,361.0,39.0,24.0,0.0,117.0,80.0,424.0,Michal Zewlakow,2,2002,2006,5,0.0,0.4245283018867924,0.0,0.8490566037735848,0.2122641509433962,1.0613207547169812,1.4858490566037736,0.0,0.0,5.09433962264151,0.8490566037735848,44.15094339622642,33.325471698113205,24.83490566037736,16.9811320754717,76.62735849056604,25.0066988210075,34.19078242229367,61.917202572347264,69.22025723472669,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,44.213558413719184,21.312602910309348,47.58373526259378
1422347,0.0,0,0.0,0.0,1.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,105.0,196.0,28.0,14.0,0.0,43.0,27.0,321.0,Jacek Bąk,2,2002,2006,4,0.0,0.0,0.0,0.2803738317757009,0.2803738317757009,1.6822429906542056,0.0,0.0,0.0,0.0,0.0,35.32710280373831,29.4392523364486,12.05607476635514,7.570093457943924,54.95327102803738,17.85235798499464,36.890407288317256,18.938906752411576,32.20257234726688,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,19.038049303322616,9.529399922871086,26.471061093247588
1422351,0.0,16,4.0,5.0,24.0,10.0,13.0,5.0,12.0,2.0,3.0,1.0,48.0,7.0,144.0,116.0,309.0,38.0,44.0,0.0,107.0,85.0,515.0,Jacek Krzynówek,2,2002,2006,6,0.0,2.796116504854369,0.6990291262135923,4.194174757281553,1.7475728155339805,2.271844660194174,2.0970873786407767,0.3495145631067961,0.5242718446601942,8.388349514563107,1.2233009708737863,25.16504854368932,20.271844660194173,18.699029126213592,14.854368932038836,54.0,64.99196141479099,84.95444801714898,92.73311897106107,33.42845659163987,False,False,True,False,1,False,False,False,False,0,False,False,False,False,0,False,False,True,False,1,59.3046623794212,26.45248259420436,69.02699624866023
1422352,0.0,13,3.0,5.0,8.0,4.0,6.0,3.0,5.0,1.0,1.0,2.0,15.0,5.0,150.0,115.0,242.0,29.0,43.0,1.0,107.0,81.0,410.0,Maciej Żurawski,2,2002,2006,6,0.0,2.853658536585366,0.6585365853658537,1.7560975609756098,0.8780487804878049,1.3170731707317074,1.0975609756097562,0.2195121951219512,0.2195121951219512,3.292682926829269,1.0975609756097562,32.926829268292686,25.243902439024392,23.48780487804878,17.78048780487805,53.1219512195122,64.2416934619507,57.06055734190783,76.55546623794211,47.548231511254016,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,29.007234726688097,12.22642244592652,61.351487138263664
1422368,0.0,1,0.0,1.0,2.0,1.0,1.0,15.0,2.0,0.0,0.0,0.0,2.0,0.0,189.0,154.0,233.0,18.0,29.0,0.0,84.0,60.0,360.0,Kazuyuki Toda,1,2002,2002,4,0.0,0.25,0.0,0.5,0.25,0.25,0.5,0.0,0.0,0.5,0.0,47.25,38.5,21.0,15.0,58.25,21.422829581993568,17.812165058949624,29.70257234726688,60.86012861736335,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,43.04796355841373,19.583568491839987,32.44942390139336
1422372,0.0,6,1.0,4.0,14.0,10.0,8.0,3.0,3.0,1.0,0.0,0.0,13.0,1.0,126.0,94.0,216.0,23.0,11.0,1.0,88.0,59.0,341.0,Alex,2,2002,2006,5,0.0,1.5835777126099708,0.2639296187683284,3.6950146627565994,2.6392961876832843,2.1114369501466275,0.7917888563049854,0.2639296187683284,0.0,3.43108504398827,0.2639296187683284,33.25513196480939,24.809384164222877,23.225806451612904,15.57184750733138,57.00879765395894,49.15594855305466,86.03295819935693,60.056270096463024,47.2548231511254,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,True,False,False,1,38.778135048231526,17.852997541274945,60.62500000000001
1422374,0.0,0,0.0,0.0,2.0,2.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,144.0,258.0,27.0,24.0,0.0,56.0,35.0,468.0,Tsuneyasu Miyamoto,2,2002,2006,6,0.0,0.0,0.0,0.3846153846153846,0.3846153846153846,1.7307692307692306,0.0,0.0,0.0,0.0,0.0,33.46153846153846,27.69230769230769,10.769230769230768,6.730769230769231,49.61538461538461,17.85235798499464,42.14228295819936,18.938906752411576,26.221864951768488,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,24.28992497320472,11.20315263395068,26.288853161843512
1422379,0.0,13,2.0,5.0,6.0,2.0,8.0,6.0,8.0,1.0,1.0,2.0,16.0,6.0,153.0,105.0,235.0,27.0,23.0,0.0,99.0,66.0,360.0,Bart Goor,1,2002,2002,4,0.0,3.25,0.5,1.5,0.5,2.0,2.0,0.25,0.25,4.0,1.5,38.25,26.25,24.75,16.5,58.75,63.38424437299036,57.0136655948553,84.88745980707395,54.05948553054664,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,30.827974276527318,13.922294043112023,64.83621382636656
1422387,0.0,4,0.0,4.0,11.0,8.0,2.0,4.0,5.0,1.0,2.0,1.0,11.0,3.0,197.0,152.0,335.0,32.0,25.0,0.0,111.0,80.0,450.0,Anthony Sanneh,1,2002,2002,5,0.0,0.8,0.0,2.2,1.6,0.4,1.0,0.2,0.4,2.2,0.6,39.4,30.4,22.2,16.0,67.0,30.673901393354768,53.349410503751336,73.37620578778134,58.7540192926045,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,42.70230439442658,17.72533309196763,54.03838424437299
1422389,0.0,1,0.0,1.0,11.0,4.0,14.0,6.0,8.0,1.0,2.0,0.0,37.0,11.0,242.0,177.0,438.0,37.0,29.0,0.0,136.0,88.0,586.0,Steven Cherundolo,2,2006,2010,7,0.0,0.1535836177474402,0.0,1.689419795221843,0.6143344709897611,2.150170648464164,1.2286689419795225,0.1535836177474402,0.3071672354948805,5.6825938566552905,1.689419795221843,37.16723549488054,27.18430034129693,20.88737201365188,13.515358361774744,67.26962457337883,19.83520900321544,61.81002143622722,82.15032154340835,51.71221864951768,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,62.315112540192914,25.98617166081225,53.876942658092176
1422395,0.0,9,4.0,3.0,5.0,2.0,13.0,16.0,6.0,0.0,0.0,0.0,1.0,1.0,374.0,335.0,498.0,47.0,54.0,0.0,210.0,182.0,652.0,Petit,2,2002,2006,9,0.0,1.2423312883435582,0.5521472392638037,0.6901840490797546,0.2760736196319018,1.794478527607362,0.8282208588957055,0.0,0.0,0.1380368098159509,0.1380368098159509,51.625766871165645,46.24233128834356,28.98773006134969,25.12269938650307,68.74233128834356,52.579046087888536,43.7433011789925,34.46945337620579,82.64469453376206,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,48.17524115755627,20.876916022546364,53.35912379421222
1422396,4.0,27,12.0,14.0,14.0,6.0,4.0,6.0,5.0,1.0,1.0,5.0,7.0,1.0,83.0,60.0,191.0,23.0,40.0,0.0,71.0,49.0,682.0,Pauleta,2,2002,2006,9,0.5278592375366569,3.563049853372434,1.5835777126099708,1.8475073313782997,0.7917888563049854,0.5278592375366569,0.6598240469208211,0.1319648093841642,0.1319648093841642,0.9237536656891496,0.1319648093841642,10.95307917888563,7.917888563049853,9.36950146627566,6.466275659824047,25.205278592375368,94.56725616291531,44.27920685959271,51.58762057877813,3.344051446945337,True,False,False,False,1,False,False,False,False,0,False,False,False,False,0,True,False,False,False,1,91.22320471596996,37.36570606703504,48.44453376205787
1422401,0.0,2,1.0,0.0,4.0,2.0,11.0,7.0,3.0,0.0,0.0,0.0,4.0,1.0,150.0,113.0,211.0,25.0,16.0,0.0,85.0,56.0,270.0,Andrey Solomatin,1,2002,2002,3,0.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.6666666666666666,3.6666666666666665,1.0,0.0,0.0,1.3333333333333333,0.3333333333333333,50.0,37.66666666666666,28.33333333333333,18.666666666666668,70.33333333333333,42.41693461950697,64.81109324758843,46.67202572347267,75.65916398713826,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,33.24222936763129,15.576720205765678,57.38980439442658
1422402,0.0,2,0.0,1.0,0.0,0.0,5.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,114.0,83.0,179.0,21.0,23.0,0.0,74.0,49.0,270.0,Yuriy Kovtun,1,2002,2002,3,0.0,0.6666666666666666,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.3333333333333333,0.0,38.0,27.666666666666668,24.666666666666668,16.333333333333332,59.66666666666666,28.70444801714898,26.7483922829582,22.889871382636656,55.06028938906752,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,32.170418006430864,14.673256074372294,33.35075026795284
